entity_id,state,last_changed
sensor.mainesp_roomtemp,23.8125,2026-02-21T15:42:18.711Z
sensor.mainesp_roomtemp,23.875,2026-02-21T15:43:18.706Z
sensor.mainesp_roomtemp,23.8125,2026-02-21T15:43:48.709Z
sensor.mainesp_roomtemp,23.75,2026-02-21T15:45:18.716Z
sensor.mainesp_roomtemp,23.6875,2026-02-21T15:49:18.738Z
sensor.mainesp_roomtemp,23.625,2026-02-21T15:52:18.754Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T15:52:48.758Z
sensor.mainesp_roomtemp,23.5,2026-02-21T15:53:18.750Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T15:55:48.768Z
sensor.mainesp_roomtemp,23.5,2026-02-21T15:56:18.762Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T15:56:48.760Z
sensor.mainesp_roomtemp,23.625,2026-02-21T15:57:18.774Z
sensor.mainesp_roomtemp,23.5,2026-02-21T15:58:18.773Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T15:59:18.782Z
sensor.mainesp_roomtemp,23.5,2026-02-21T16:00:18.788Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T16:01:18.801Z
sensor.mainesp_roomtemp,23.5,2026-02-21T16:01:48.803Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T16:03:18.806Z
sensor.mainesp_roomtemp,23.625,2026-02-21T16:05:18.819Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T16:05:48.825Z
sensor.mainesp_roomtemp,23.5,2026-02-21T16:08:48.830Z
sensor.mainesp_roomtemp,23.375,2026-02-21T16:11:48.855Z
sensor.mainesp_roomtemp,23.25,2026-02-21T16:12:48.859Z
sensor.mainesp_roomtemp,23.125,2026-02-21T16:13:18.859Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T16:13:48.868Z
sensor.mainesp_roomtemp,23.125,2026-02-21T16:14:18.874Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T16:14:48.873Z
sensor.mainesp_roomtemp,23.125,2026-02-21T16:15:18.867Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T16:16:18.874Z
sensor.mainesp_roomtemp,23.25,2026-02-21T16:16:48.878Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T16:18:18.884Z
sensor.mainesp_roomtemp,23.375,2026-02-21T16:19:18.896Z
